MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010001548,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815225  ,      
800,000010001549,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815226  ,      
800,000010001550,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815227  ,      
800,000010001551,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815228  ,      
800,000010001552,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815229  ,      
800,000010001553,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815230  ,      
800,000010001554,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815231  ,      
800,000010001555,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815232  ,      
800,000010001556,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815233  ,      
800,000010001557,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815234  ,      
800,000010001558,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815235  ,      
800,000010001559,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815236  ,      
800,000010001560,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815237  ,      
800,000010001561,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815238  ,      
800,000010001562,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815239  ,      
800,000010001563,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815240  ,      
800,000010001564,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815241  ,      
800,000010001565,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815242  ,      
800,000010001566,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815243  ,      
800,000010001567,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815244  ,      
800,000010001568,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815245  ,      
800,000010001569,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815246  ,      
800,000010001570,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815247  ,      
800,000010001571,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815248  ,      
800,000010001572,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815249  ,      
800,000010001573,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815250  ,      
800,000010001574,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815251  ,      
800,000010001575,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815252  ,      
800,000010001576,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815253  ,      
800,000010001577,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815254  ,      
800,000010001578,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815255  ,      
800,000010001579,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815256  ,      
800,000010001580,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815257  ,      
800,000010001581,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815258  ,      
800,000010001582,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815259  ,      
800,000010001583,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815260  ,      
800,000010001584,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815261  ,      
800,000010001585,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815262  ,      
800,000010001586,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815263  ,      
800,000010001587,ZP   ,Z�hlerstandsabh. WP Pumpenblock 2       ,PM   ,3    ,SCHULZET    ,2005-04-04 00:00:00,            ,None,2021-02-15 11:28:30,2005-04-04 00:00:00,None,2005-04-04 00:00:00,2021-02-15 11:28:30,2005-04-18 00:00:00,2021-02-15 11:28:30,       ,000000815264  ,      
800,000010001588,ZP   ,Inspektion der Feuerl�scher             ,PM   ,3    ,SCHULZET    ,2005-05-04 00:00:00,            ,None,2021-02-15 08:33:06,2000-07-08 00:00:00,None,2000-07-08 00:00:00,2021-02-15 09:33:06,2000-07-08 00:00:00,2021-02-15 11:29:06,       ,000000810580  ,      
800,000010001597,ZF   ,Fahrt ins Blaue                         ,PM   ,     ,KROEGER     ,2005-04-29 00:00:00,KROEGER     ,2005-04-29 00:00:00,2021-02-15 15:04:37,2005-04-29 00:00:00,None,2005-02-05 00:00:00,2021-02-15 09:00:00,2005-02-05 00:00:00,2021-02-15 12:00:00,       ,000000500920  ,      
800,000010001607,ZF   ,Customer Visit                          ,PM   ,     ,SCHULZET    ,2005-06-23 00:00:00,SCHULZET    ,2005-06-23 00:00:00,2021-02-15 13:27:50,2005-06-23 00:00:00,None,2005-06-23 00:00:00,2021-02-15 14:00:00,2005-06-23 00:00:00,2021-02-15 17:00:00,       ,              ,      
800,000010001608,M1   ,Maintenance                             ,PM   ,     ,SCHULZET    ,2005-06-23 00:00:00,SCHULZET    ,2005-06-23 00:00:00,2021-02-15 13:59:35,2005-06-23 00:00:00,None,2005-06-24 00:00:00,2021-02-15 08:00:00,2005-06-25 00:00:00,2021-02-15 17:00:00,       ,              ,      
800,000010001617,M1   ,Lamp not working in pilot cabin         ,PM   ,     ,MARZOLETTI  ,2005-08-30 00:00:00,            ,None,2021-02-15 17:12:58,2005-08-30 00:00:00,None,2005-08-30 00:00:00,2021-02-15 17:12:58,None,2021-02-15 00:00:00,       ,              ,      
800,000010001618,M1   ,Noise from rear bogie                   ,PM   ,     ,MARZOLETTI  ,2005-08-30 00:00:00,            ,None,2021-02-15 17:15:15,2005-08-30 00:00:00,None,2005-08-30 00:00:00,2021-02-15 17:15:15,None,2021-02-15 00:00:00,       ,              ,      
800,000010001627,OS   ,Installation of hose coupling           ,PM   ,2    ,BOCKW       ,2006-10-01 00:00:00,BOCKW       ,2006-11-01 00:00:00,2021-02-15 16:04:48,2005-10-01 00:00:00,None,2005-10-01 00:00:00,2021-02-15 16:04:48,2005-01-14 00:00:00,2021-02-15 16:04:48,       ,              ,      
800,000010001628,OS   ,Installation of hose coupling           ,PM   ,     ,C5013175    ,2006-11-01 00:00:00,BOCKW       ,2006-11-01 00:00:00,2021-02-15 10:37:32,2006-11-01 00:00:00,None,2005-01-26 00:00:00,2021-02-15 00:00:00,2005-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001647,M1   ,Issues with pump                        ,PM   ,     ,BINNIG      ,2006-02-23 00:00:00,D028584     ,2006-06-23 00:00:00,2021-02-15 17:02:53,2006-02-23 00:00:00,None,2006-02-23 00:00:00,2021-02-15 17:02:53,None,2021-02-15 00:00:00,       ,              ,      
800,000010001697,I1   ,Elevator disabled                       ,PM   ,     ,D043228     ,2006-03-05 00:00:00,            ,None,2021-02-15 10:42:34,2006-03-05 00:00:00,None,2006-03-05 00:00:00,2021-02-15 10:42:34,None,2021-02-15 00:00:00,       ,              ,      
800,000010001707,M2   ,Condenser broke down                    ,PM   ,1    ,D028584     ,2006-06-23 00:00:00,            ,None,2021-02-15 10:06:04,2006-06-23 00:00:00,None,2006-06-23 00:00:00,2021-02-15 10:07:03,2006-06-24 00:00:00,2021-02-15 10:07:03,       ,              ,      
800,000010001729,M2   ,                                        ,PM   ,     ,ERP_PROD    ,2006-06-28 00:00:00,ERP_PROD    ,2006-06-28 00:00:00,2021-02-15 09:02:46,2006-06-28 00:00:00,None,2006-06-28 00:00:00,2021-02-15 00:00:00,2006-06-28 00:00:00,None,       ,000000815980  ,      
800,000010001737,M3   ,Monthly maint. for eq. el500001         ,PM   ,     ,D047552     ,2006-09-28 00:00:00,            ,None,2021-02-15 14:50:21,2006-09-28 00:00:00,None,2005-04-09 00:00:00,2021-02-15 00:00:00,2005-04-09 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001738,M3   ,Monthly maint. for eq. c1500001         ,PM   ,     ,D047552     ,2006-09-28 00:00:00,            ,None,2021-02-15 14:50:23,2006-09-28 00:00:00,None,2005-04-09 00:00:00,2021-02-15 00:00:00,2005-04-09 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001739,M3   ,Monthly maint. for eq. c2500001         ,PM   ,     ,D047552     ,2006-09-28 00:00:00,            ,None,2021-02-15 14:50:23,2006-09-28 00:00:00,None,2005-04-09 00:00:00,2021-02-15 00:00:00,2005-04-09 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001740,M3   ,Monthly maint. for eq. c2500002         ,PM   ,     ,D047552     ,2006-09-28 00:00:00,            ,None,2021-02-15 14:50:24,2006-09-28 00:00:00,None,2005-04-09 00:00:00,2021-02-15 00:00:00,2005-04-09 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001741,M3   ,Monthly maint. for eq. c2500003         ,PM   ,     ,D047552     ,2006-09-28 00:00:00,            ,None,2021-02-15 14:50:24,2006-09-28 00:00:00,None,2005-04-09 00:00:00,2021-02-15 00:00:00,2005-04-09 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010001747,M3   ,Installation Notification               ,PM   ,     ,I035497     ,2006-01-10 00:00:00,            ,None,2021-02-15 23:34:46,2006-01-10 00:00:00,None,2006-01-10 00:00:00,2021-02-15 23:43:26,None,2021-02-15 00:00:00,       ,              ,      
800,000010001748,M3   ,Installation Notification               ,PM   ,     ,I035497     ,2006-02-10 00:00:00,            ,None,2021-02-15 00:02:45,2006-02-10 00:00:00,None,2006-02-10 00:00:00,2021-02-15 00:11:10,None,2021-02-15 00:00:00,       ,              ,      
800,000010001757,ZI   ,Install a new telephone                 ,PM   ,     ,D046267     ,2006-03-11 00:00:00,D046267     ,2006-03-11 00:00:00,2021-02-15 13:38:28,2006-03-11 00:00:00,None,2006-03-11 00:00:00,2021-02-15 13:38:28,None,2021-02-15 00:00:00,       ,000000816300  ,      
800,000010001777,M3   ,Dismantling Notif.                      ,PM   ,     ,RATHOD      ,2007-12-03 00:00:00,            ,None,2021-02-15 10:39:14,2007-12-03 00:00:00,None,2007-12-03 00:00:00,2021-02-15 10:39:51,None,2021-02-15 00:00:00,       ,              ,      
800,000010001787,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:48:22,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:49:21,None,2021-02-15 00:00:00,       ,              ,      
800,000010001788,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:49:31,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:49:51,None,2021-02-15 00:00:00,       ,              ,      
800,000010001789,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:49:52,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:50:04,None,2021-02-15 00:00:00,       ,              ,      
800,000010001790,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:50:05,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:50:18,None,2021-02-15 00:00:00,       ,              ,      
800,000010001791,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:50:19,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:50:38,None,2021-02-15 00:00:00,       ,              ,      
800,000010001792,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:50:39,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:50:57,None,2021-02-15 00:00:00,       ,              ,      
800,000010001793,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:50:58,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:51:13,None,2021-02-15 00:00:00,       ,              ,      
800,000010001794,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:51:14,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:51:23,None,2021-02-15 00:00:00,       ,              ,      
800,000010001795,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:52:29,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:52:45,None,2021-02-15 00:00:00,       ,              ,      
800,000010001796,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:52:47,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:53:00,None,2021-02-15 00:00:00,       ,              ,      
800,000010001797,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:53:01,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:53:15,None,2021-02-15 00:00:00,       ,              ,      
800,000010001798,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:53:16,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:53:39,None,2021-02-15 00:00:00,       ,              ,      
800,000010001799,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:53:40,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:54:04,None,2021-02-15 00:00:00,       ,              ,      
800,000010001800,M3   ,Dismantling Notif.                      ,PM   ,     ,I029152     ,2007-03-29 00:00:00,            ,None,2021-02-15 07:54:05,2007-03-29 00:00:00,None,2007-03-29 00:00:00,2021-02-15 07:54:22,None,2021-02-15 00:00:00,       ,              ,      
800,000010001807,P2   ,test                                    ,PM   ,     ,D037556     ,2007-06-18 00:00:00,D037556     ,2007-06-18 00:00:00,2021-02-15 16:30:33,2007-06-18 00:00:00,None,2007-06-18 00:00:00,2021-02-15 16:30:33,None,2021-02-15 00:00:00,       ,000000816740  ,      
800,000010001817,ZJ   ,##########                    ,RJ   ,3    ,I025572     ,2007-06-27 00:00:00,SCHULZET    ,2010-11-25 00:00:00,2021-02-15 16:48:24,2007-06-27 00:00:00,None,2007-06-27 00:00:00,2021-02-15 16:49:39,2007-04-07 00:00:00,2021-02-15 16:49:39,       ,000000816761  ,      
